"Index","CASRN","Chemical.Name","Source","Toxicity.Value","Organ","Reference","Effect","Dose.Converted","X.Doses","Dose","Dose.Unit1","Dose.Unit2","N.Animal","Obs.Animal","Species","Strain","Sex","Effect.Sex","Route","No.Days","Duration","Duration.type"
125,107131,"Acrylonitrile","IRIS",0.54,"systemic","Quast, J.F., C.E. Wade, C.G. Humiston, R.M. Carreon, E.A. Hermann, C.N. Park and B.A. Schwetz. 1980a. A two-year toxicity and oncogenicity study with acrylonitrile incorporated in the drinking water of rats. Prepared by the Toxicology Research Laboratory, Health and Environmental Sciences, Dow Chemical USA, Midland, MI, for the Chemical Manufacturers Association, Washington, DC. Available from: CMA, Washington DC","brain and spinal cord astrocytomas, Zymbal gland carcinomas and stomach papillomas/carcinomas","HEq",4,"3.62","mg/kg-day","ppm","48","45","Rat","Sprague-Dawley","M","Both","Oral drinking water",7,"2","Years"
126,108601,"Bis(2-chloro-1-methylethyl) ether","HEAST",0.07,"liver","NTP (National Toxicology Program). 1982. Carcinogenic bioassay of Bis(2-chloro-1-methylethyl) Ether (70%) containing 2-Chloro-1-ethylethyl-(2-chloropropyl) Ether (30%) in B6C3F1 mice (gavage study). NCI Carcinogen Tech Rep Ser No. 239. 105 p. Also publ as DHHS (NIH) 83-1795.","liver tumors (hepatocellular adenomas or carcinomas)","Conv",3,"0.0","mg/kg/day","mg/kg/dose","50","13","Mouse","B6C3F1","M/F","M","Oral gavage",5,"103","Weeks"
126,108601,"Bis(2-chloro-1-methylethyl) ether","HEAST",0.07,"liver","NTP (National Toxicology Program). 1982. Carcinogenic bioassay of Bis(2-chloro-1-methylethyl) Ether (70%) containing 2-Chloro-1-ethylethyl-(2-chloropropyl) Ether (30%) in B6C3F1 mice (gavage study). NCI Carcinogen Tech Rep Ser No. 239. 105 p. Also publ as DHHS (NIH) 83-1795.","liver tumors (hepatocellular adenomas or carcinomas)","Conv",3,"68.8","mg/kg/day","mg/kg/dose","50","23","Mouse","B6C3F1","M/F","M","Oral gavage",5,"103","Weeks"
126,108601,"Bis(2-chloro-1-methylethyl) ether","HEAST",0.07,"liver","NTP (National Toxicology Program). 1982. Carcinogenic bioassay of Bis(2-chloro-1-methylethyl) Ether (70%) containing 2-Chloro-1-ethylethyl-(2-chloropropyl) Ether (30%) in B6C3F1 mice (gavage study). NCI Carcinogen Tech Rep Ser No. 239. 105 p. Also publ as DHHS (NIH) 83-1795.","liver tumors (hepatocellular adenomas or carcinomas)","Conv",3,"137.5","mg/kg/day","mg/kg/dose","50","27","Mouse","B6C3F1","M/F","M","Oral gavage",5,"103","Weeks"
127,115286,"Chlorendic Acid","CalEPA",0.091,"liver","National Toxicology Program (NTP, 1987). Toxicology and Carcinogenesis Studies of Chlorendic Acid in F344 Rats and B6C3F1 Mice (Feed Studies). NTP Technical
Report Series No. 304. NIH Publication No. 87-2560. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","Liver hepatocellular carcinomas or neoplastic nodules","Dose",3,"0.0","","","50","5","Rat","Fischer 344","M/F","M","Oral diet",NA,"104","Weeks"
127,115286,"Chlorendic Acid","CalEPA",0.091,"liver","National Toxicology Program (NTP, 1987). Toxicology and Carcinogenesis Studies of Chlorendic Acid in F344 Rats and B6C3F1 Mice (Feed Studies). NTP Technical
Report Series No. 304. NIH Publication No. 87-2560. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","Liver hepatocellular carcinomas or neoplastic nodules","Dose",3,"24.5","","","50","22","Rat","Fischer 344","M/F","M","Oral diet",NA,"104","Weeks"
127,115286,"Chlorendic Acid","CalEPA",0.091,"liver","National Toxicology Program (NTP, 1987). Toxicology and Carcinogenesis Studies of Chlorendic Acid in F344 Rats and B6C3F1 Mice (Feed Studies). NTP Technical
Report Series No. 304. NIH Publication No. 87-2560. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","Liver hepatocellular carcinomas or neoplastic nodules","Dose",3,"49.5","","","50","23","Rat","Fischer 344","M/F","M","Oral diet",NA,"104","Weeks"
128,115968,"Tris(2-chloroethyl)phosphate   ","PPRTV",0.02,"kidneys","Matthews, H.B., S.L. Eustis and J. Haseman. 1993. Toxicity and carcinogenicity of chronic exposure to tris(2-chloroethyl)phosphate. Fundam. Appl. Toxicol. 20(4):477–485.

NTP (National Toxicology Program). 1991. NTP Toxicology and Carcinogenesis Studies of
Tris(2-chloroethyl) Phosphate (CAS No. 115-96-8) in F344/N Rats and B6C3F1 Mice (Gavage Studies). Natl Toxicol Program Tech Rep Ser. 391:1–233","combined incidence of renal tubular cell adenomas and carcinomas","HEq",3,"0.0","mg/kg-day","mg/kg-day","50","2","Rat","Fischer 344","M/F","M","Oral gavage",5,"104","Weeks"
128,115968,"Tris(2-chloroethyl)phosphate   ","PPRTV",0.02,"kidneys","Matthews, H.B., S.L. Eustis and J. Haseman. 1993. Toxicity and carcinogenicity of chronic exposure to tris(2-chloroethyl)phosphate. Fundam. Appl. Toxicol. 20(4):477–485.

NTP (National Toxicology Program). 1991. NTP Toxicology and Carcinogenesis Studies of
Tris(2-chloroethyl) Phosphate (CAS No. 115-96-8) in F344/N Rats and B6C3F1 Mice (Gavage Studies). Natl Toxicol Program Tech Rep Ser. 391:1–233","combined incidence of renal tubular cell adenomas and carcinomas","HEq",3,"8.8","mg/kg-day","mg/kg-day","50","5","Rat","Fischer 344","M/F","M","Oral gavage",5,"104","Weeks"
128,115968,"Tris(2-chloroethyl)phosphate   ","PPRTV",0.02,"kidneys","Matthews, H.B., S.L. Eustis and J. Haseman. 1993. Toxicity and carcinogenicity of chronic exposure to tris(2-chloroethyl)phosphate. Fundam. Appl. Toxicol. 20(4):477–485.

NTP (National Toxicology Program). 1991. NTP Toxicology and Carcinogenesis Studies of
Tris(2-chloroethyl) Phosphate (CAS No. 115-96-8) in F344/N Rats and B6C3F1 Mice (Gavage Studies). Natl Toxicol Program Tech Rep Ser. 391:1–233","combined incidence of renal tubular cell adenomas and carcinomas","HEq",3,"17.7","mg/kg-day","mg/kg-day","50","25","Rat","Fischer 344","M/F","M","Oral gavage",5,"104","Weeks"
129,117793,"2-Aminoanthraquinone","CalEPA",0.033,"liver","National Cancer Institute (NCI, 1978). Bioassay of 2-Aminoanthraquinone for Possible Carcinogenicity Carcinogenesis. Technical Report Series, Technical Report No. 144. NTIS PB-287 739. US Department of Health, Education, and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant hepatocellular tumors","Dose",3,"0.0","% diet (TWA","% diet (TWA","36","0","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
129,117793,"2-Aminoanthraquinone","CalEPA",0.033,"liver","National Cancer Institute (NCI, 1978). Bioassay of 2-Aminoanthraquinone for Possible Carcinogenicity Carcinogenesis. Technical Report Series, Technical Report No. 144. NTIS PB-287 739. US Department of Health, Education, and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant hepatocellular tumors","Dose",3,"0.35","% diet (TWA","% diet (TWA","41","18","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
129,117793,"2-Aminoanthraquinone","CalEPA",0.033,"liver","National Cancer Institute (NCI, 1978). Bioassay of 2-Aminoanthraquinone for Possible Carcinogenicity Carcinogenesis. Technical Report Series, Technical Report No. 144. NTIS PB-287 739. US Department of Health, Education, and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant hepatocellular tumors","Dose",3,"0.69","% diet (TWA","% diet (TWA","45","18","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
130,117817,"Bis(2-Ethylhexyl)Phthalate","CalEPA",0.0084,"liver","National Toxicology Program (NTP). 1982. Carcinogenesis bioassay of di-(2-ethylhexyl)phthalate (CAS No. 117-81-7) in F344 rats and B6C3F1 mice (feed study). NTP Tech Rep Ser TR No. 217, NTP, Research Triangle Park, NC.

US Environmental Protection Agency (US EPA). 1987. Health and environmental effects profile for phthalilc acid alkyl, aryl and alkyl/aryl esters. Draft document dated September 1987. ECAO/OHEA, US EPA, Cincinnati, OH.","hepatocellular carcinoma","Conv",3,"0.0","mg/kg/day","ppm diet","50","9","Mouse","B6C3F1","M/F","M","Oral diet",NA,"103","Weeks"
130,117817,"Bis(2-Ethylhexyl)Phthalate","CalEPA",0.0084,"liver","National Toxicology Program (NTP). 1982. Carcinogenesis bioassay of di-(2-ethylhexyl)phthalate (CAS No. 117-81-7) in F344 rats and B6C3F1 mice (feed study). NTP Tech Rep Ser TR No. 217, NTP, Research Triangle Park, NC.

US Environmental Protection Agency (US EPA). 1987. Health and environmental effects profile for phthalilc acid alkyl, aryl and alkyl/aryl esters. Draft document dated September 1987. ECAO/OHEA, US EPA, Cincinnati, OH.","hepatocellular carcinoma","Conv",3,"672.0","mg/kg/day","ppm diet","48","14","Mouse","B6C3F1","M/F","M","Oral diet",NA,"103","Weeks"
130,117817,"Bis(2-Ethylhexyl)Phthalate","CalEPA",0.0084,"liver","National Toxicology Program (NTP). 1982. Carcinogenesis bioassay of di-(2-ethylhexyl)phthalate (CAS No. 117-81-7) in F344 rats and B6C3F1 mice (feed study). NTP Tech Rep Ser TR No. 217, NTP, Research Triangle Park, NC.

US Environmental Protection Agency (US EPA). 1987. Health and environmental effects profile for phthalilc acid alkyl, aryl and alkyl/aryl esters. Draft document dated September 1987. ECAO/OHEA, US EPA, Cincinnati, OH.","hepatocellular carcinoma","Conv",3,"1325.0","mg/kg/day","ppm diet","50","19","Mouse","B6C3F1","M/F","M","Oral diet",NA,"103","Weeks"
131,118741,"Hexachlorobenzene","CalEPA",1.8,"adrenal glands","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.
Arnold DL, Moodie CA, Charbonneau SM, Grice HC, McGuire PF, Bryce FR, Collins BT, Zawidzka ZZ, Krewski DR, Nera EA and Munro IC. 1985. Long-term toxicity of hexachlorobenzene in the rat and the effect of dietary Vitamin A. Food Chem Toxicol 23:779-793.","adrenal pheochromocytomas","Dose",5,"0.0","mg/kg diet","mg/kg diet","49","2","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"130","Weeks"
131,118741,"Hexachlorobenzene","CalEPA",1.8,"adrenal glands","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.
Arnold DL, Moodie CA, Charbonneau SM, Grice HC, McGuire PF, Bryce FR, Collins BT, Zawidzka ZZ, Krewski DR, Nera EA and Munro IC. 1985. Long-term toxicity of hexachlorobenzene in the rat and the effect of dietary Vitamin A. Food Chem Toxicol 23:779-793.","adrenal pheochromocytomas","Dose",5,"0.32","mg/kg diet","mg/kg diet","49","4","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"130","Weeks"
131,118741,"Hexachlorobenzene","CalEPA",1.8,"adrenal glands","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.
Arnold DL, Moodie CA, Charbonneau SM, Grice HC, McGuire PF, Bryce FR, Collins BT, Zawidzka ZZ, Krewski DR, Nera EA and Munro IC. 1985. Long-term toxicity of hexachlorobenzene in the rat and the effect of dietary Vitamin A. Food Chem Toxicol 23:779-793.","adrenal pheochromocytomas","Dose",5,"1.6","mg/kg diet","mg/kg diet","50","4","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"130","Weeks"
131,118741,"Hexachlorobenzene","CalEPA",1.8,"adrenal glands","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.
Arnold DL, Moodie CA, Charbonneau SM, Grice HC, McGuire PF, Bryce FR, Collins BT, Zawidzka ZZ, Krewski DR, Nera EA and Munro IC. 1985. Long-term toxicity of hexachlorobenzene in the rat and the effect of dietary Vitamin A. Food Chem Toxicol 23:779-793.","adrenal pheochromocytomas","Dose",5,"8.0","mg/kg diet","mg/kg diet","49","5","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"130","Weeks"
131,118741,"Hexachlorobenzene","CalEPA",1.8,"adrenal glands","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.
Arnold DL, Moodie CA, Charbonneau SM, Grice HC, McGuire PF, Bryce FR, Collins BT, Zawidzka ZZ, Krewski DR, Nera EA and Munro IC. 1985. Long-term toxicity of hexachlorobenzene in the rat and the effect of dietary Vitamin A. Food Chem Toxicol 23:779-793.","adrenal pheochromocytomas","Dose",5,"40.0","mg/kg diet","mg/kg diet","49","17","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"130","Weeks"
132,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Cabral JRP, Shubik P, Mollner T and Raitano F. 1977. Carcinogenic activity of hexachlorobenzene in hamsters. Nature 269:510-511.","hepatoma","Conv",4,"0.0","mg/kg-day","mg/kg diet","40","0","Hamster","Golden Syrian","M/F","M","Oral diet",NA,"lifetime","Duration"
132,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Cabral JRP, Shubik P, Mollner T and Raitano F. 1977. Carcinogenic activity of hexachlorobenzene in hamsters. Nature 269:510-511.","hepatoma","Conv",4,"4.0","mg/kg-day","mg/kg diet","30","14","Hamster","Golden Syrian","M/F","M","Oral diet",NA,"lifetime","Duration"
132,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Cabral JRP, Shubik P, Mollner T and Raitano F. 1977. Carcinogenic activity of hexachlorobenzene in hamsters. Nature 269:510-511.","hepatoma","Conv",4,"8.0","mg/kg-day","mg/kg diet","30","26","Hamster","Golden Syrian","M/F","M","Oral diet",NA,"lifetime","Duration"
132,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Cabral JRP, Shubik P, Mollner T and Raitano F. 1977. Carcinogenic activity of hexachlorobenzene in hamsters. Nature 269:510-511.","hepatoma","Conv",4,"16.0","mg/kg-day","mg/kg diet","57","49","Hamster","Golden Syrian","M/F","M","Oral diet",NA,"lifetime","Duration"
133,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.","hepatocarcinoma","Dose",3,"0.0","mg/kg diet","mg/kg diet","52","0","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
133,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.","hepatocarcinoma","Dose",3,"75.0","mg/kg diet","mg/kg diet","56","36","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
133,118741,"Hexachlorobenzene","CalEPA",1.8,"liver","Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Hepatocarcinogenicity of chronically administered hexachlorobenzene in rats. Fed Proc 42:786.
Lambrecht RW, Ertürk E, Grunden EE, Peters HA, Morris CR and Bryan GT. 1983. Renal tumors in rats chronically exposed to hexachlorobenzene. Proc. Am Assoc Cancer Res 24:59.","hepatocarcinoma","Dose",3,"150.0","mg/kg diet","mg/kg diet","55","48","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
134,118741,"Hexachlorobenzene","IRIS",1.6,"liver","Erturk, E., R.W. Lambrecht, H.A. Peters, D.J. Cripps, A. Gocmen, C.R. Morris and G.T. Bryan. 1986. Oncogenicity of hexachlorobenzene. In: Hexachlorobenzene: Proc. Int. Symp., C.R. Morris and J.R.P. Cabral, Ed. IARC Scientific Publ. No. 77, Oxford University Press, Oxford. p. 417-423.","hepatocellular carcinoma","HEq",3,"0.0","mg/kg/day","ppm diet","52","0","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
134,118741,"Hexachlorobenzene","IRIS",1.6,"liver","Erturk, E., R.W. Lambrecht, H.A. Peters, D.J. Cripps, A. Gocmen, C.R. Morris and G.T. Bryan. 1986. Oncogenicity of hexachlorobenzene. In: Hexachlorobenzene: Proc. Int. Symp., C.R. Morris and J.R.P. Cabral, Ed. IARC Scientific Publ. No. 77, Oxford University Press, Oxford. p. 417-423.","hepatocellular carcinoma","HEq",3,"0.73","mg/kg/day","ppm diet","56","36","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
134,118741,"Hexachlorobenzene","IRIS",1.6,"liver","Erturk, E., R.W. Lambrecht, H.A. Peters, D.J. Cripps, A. Gocmen, C.R. Morris and G.T. Bryan. 1986. Oncogenicity of hexachlorobenzene. In: Hexachlorobenzene: Proc. Int. Symp., C.R. Morris and J.R.P. Cabral, Ed. IARC Scientific Publ. No. 77, Oxford University Press, Oxford. p. 417-423.","hepatocellular carcinoma","HEq",3,"1.46","mg/kg/day","ppm diet","55","48","Rat","Sprague-Dawley","M/F","F","Oral diet",NA,"2","Years"
135,118967,"2,4,6-Trinitrotoluene","IRIS",0.03,"bladder","U.S. Department of Defense. 1984a. AD-A168 637. Available from Defense Technical Center. Write to Documents, Cameron Station, Alexandria, VA 22314, or call (703)274-7633.","urinary bladder, transitional cell papilloma and transitional squamous cell carcinomas","HEq",5,"0.0","mg/kg/day","ppm","54","0","Rat","Fischer 344","M/F","F","Oral diet",NA,"24","Months"
